gauge_id,dwood_perc_1990,ewood_perc_1990,grass_perc_1990,shrub_perc_1990,crop_perc_1990,urban_perc_1990,inwater_perc_1990,bares_perc_1990,dwood_perc_2015,ewood_perc_2015,grass_perc_2015,shrub_perc_2015,crop_perc_2015,urban_perc_2015,inwater_perc_2015,bares_perc_2015,dwood_perc_2017,ewood_perc_2017,grass_perc_2017,shrub_perc_2017,crop_perc_2017,urban_perc_2017,inwater_perc_2017,bares_perc_2017,dwood_perc_2018,ewood_perc_2018,grass_perc_2018,shrub_perc_2018,crop_perc_2018,urban_perc_2018,inwater_perc_2018,bares_perc_2018,dwood_perc_2019,ewood_perc_2019,grass_perc_2019,shrub_perc_2019,crop_perc_2019,urban_perc_2019,inwater_perc_2019,bares_perc_2019,dwood_perc_2020,ewood_perc_2020,grass_perc_2020,shrub_perc_2020,crop_perc_2020,urban_perc_2020,inwater_perc_2020,bares_perc_2020,dwood_perc_2021,ewood_perc_2021,grass_perc_2021,shrub_perc_2021,crop_perc_2021,urban_perc_2021,inwater_perc_2021,bares_perc_2021,dwood_perc_2022,ewood_perc_2022,grass_perc_2022,shrub_perc_2022,crop_perc_2022,urban_perc_2022,inwater_perc_2022,bares_perc_2022
66004,9.32,1.55,79.89,0.69,5.52,1.02,0.01,2.00,9.73,2.01,79.32,0.51,3.99,2.39,0.19,1.85,11.33,0.81,80.23,0.17,3.15,3.78,0.19,0.33,10.92,1.18,79.76,1.01,3.04,2.76,0.23,1.10,11.21,1.42,81.11,0.29,2.23,2.09,0.19,1.47,11.45,1.32,78.37,1.15,3.32,4.12,0.23,0.04,11.43,1.16,78.15,0.42,3.78,3.53,0.23,1.29,10.17,1.30,75.36,2.88,5.83,2.39,0.27,1.80
66006,4.57,1.93,82.65,6.33,3.56,0.17,0.41,0.38,4.58,2.01,83.35,8.93,0.20,0.31,0.42,0.21,5.30,1.46,82.96,9.53,0.00,0.28,0.42,0.05,5.41,1.48,81.58,10.63,0.00,0.39,0.42,0.08,6.01,2.06,79.14,11.93,0.00,0.31,0.42,0.13,6.46,0.67,80.58,11.22,0.00,0.52,0.41,0.14,6.38,1.71,78.20,12.56,0.00,0.50,0.43,0.22,4.85,1.51,75.80,14.93,1.89,0.60,0.43,0.00
66011,5.41,12.59,64.50,15.05,1.24,0.08,0.46,0.69,5.25,15.01,58.18,20.35,0.01,0.24,0.50,0.46,5.58,14.27,60.69,18.35,0.00,0.17,0.45,0.49,6.17,14.09,62.28,16.30,0.01,0.22,0.44,0.49,6.29,14.06,60.36,18.08,0.00,0.24,0.46,0.50,7.03,13.40,60.08,18.37,0.00,0.17,0.44,0.51,7.39,12.79,60.51,18.17,0.00,0.31,0.45,0.37,7.17,11.93,57.34,21.80,0.47,0.41,0.45,0.43
67001,1.54,8.96,73.73,12.13,0.09,0.21,3.16,0.18,1.67,11.80,66.52,16.23,0.17,0.34,3.24,0.02,1.70,12.11,65.44,16.97,0.27,0.32,3.15,0.04,2.35,11.48,66.45,15.95,0.18,0.36,3.14,0.09,2.26,11.84,64.75,16.98,0.51,0.39,3.16,0.11,2.50,11.64,66.11,16.21,0.00,0.32,3.12,0.11,2.01,11.98,64.52,17.78,0.00,0.49,3.15,0.08,2.71,10.66,62.97,19.62,0.31,0.53,3.15,0.05
67005,5.38,7.44,69.09,17.22,0.25,0.47,0.01,0.14,5.73,8.02,68.68,16.59,0.14,0.80,0.04,0.01,6.49,8.40,69.93,14.63,0.00,0.55,0.00,0.00,5.46,8.26,69.92,15.70,0.00,0.65,0.01,0.00,6.63,8.38,69.59,14.67,0.06,0.66,0.01,0.00,5.53,8.39,69.02,16.00,0.20,0.87,0.00,0.00,4.97,9.20,67.29,17.11,0.27,1.13,0.02,0.00,5.10,8.94,66.42,17.70,0.84,0.96,0.03,0.00
67006,2.18,16.47,68.59,9.30,0.05,0.08,3.05,0.28,1.96,18.57,66.91,8.99,0.12,0.20,3.12,0.13,2.34,18.51,67.52,8.43,0.00,0.11,3.04,0.05,2.11,18.62,65.85,10.15,0.00,0.15,3.04,0.08,2.43,18.65,66.19,9.43,0.00,0.20,3.03,0.07,2.30,18.54,67.00,8.69,0.08,0.19,3.02,0.18,2.23,18.76,66.87,8.61,0.14,0.17,3.03,0.19,2.52,18.36,64.27,10.42,0.91,0.47,3.03,0.02
67008,9.54,5.97,67.71,5.97,3.79,5.29,0.18,1.56,10.28,6.59,66.16,4.99,3.65,7.24,0.29,0.80,10.84,6.81,69.30,4.17,1.11,7.05,0.27,0.45,10.51,6.54,69.33,4.20,1.71,6.95,0.28,0.48,11.56,6.66,67.85,4.32,1.77,7.00,0.27,0.55,11.09,6.82,66.03,4.50,2.89,8.15,0.29,0.22,10.23,7.41,65.45,4.74,3.05,8.48,0.31,0.32,9.97,7.29,64.38,5.57,4.66,7.17,0.30,0.68
67010,0.00,0.00,69.52,29.52,0.00,0.00,0.96,0.00,0.00,0.08,54.71,44.25,0.00,0.00,0.96,0.00,0.00,0.08,48.46,50.50,0.00,0.00,0.96,0.00,0.00,0.08,49.27,49.70,0.00,0.00,0.96,0.00,0.00,0.20,46.82,52.03,0.00,0.00,0.96,0.00,0.00,0.08,50.42,48.54,0.00,0.00,0.96,0.00,0.00,0.08,53.40,45.56,0.00,0.00,0.96,0.00,0.14,0.08,58.65,40.06,0.00,0.12,0.96,0.00
67015,4.60,10.72,66.83,14.20,1.04,0.79,1.47,0.36,4.58,12.32,63.85,15.37,1.05,1.13,1.55,0.15,5.12,12.43,64.50,14.93,0.45,0.92,1.60,0.03,5.09,12.16,64.45,15.05,0.52,1.03,1.61,0.09,5.91,12.25,63.21,15.25,0.69,1.08,1.55,0.06,5.26,12.13,64.30,14.69,0.71,1.22,1.60,0.09,4.89,12.50,62.90,15.83,0.72,1.43,1.62,0.12,5.00,11.79,61.78,17.03,1.44,1.28,1.62,0.06
67018,0.64,16.07,75.59,7.56,0.05,0.06,0.00,0.03,1.30,24.80,62.70,11.04,0.02,0.11,0.03,0.00,1.19,25.08,58.93,14.65,0.00,0.05,0.03,0.06,2.57,24.01,62.91,10.29,0.00,0.14,0.00,0.08,2.33,24.46,59.38,13.30,0.29,0.12,0.03,0.09,2.85,24.12,60.94,11.91,0.00,0.11,0.00,0.07,2.46,24.36,54.62,18.23,0.00,0.22,0.03,0.07,3.38,21.92,56.21,17.80,0.43,0.21,0.03,0.03
67025,5.61,0.81,53.36,10.91,9.36,18.02,0.34,1.59,6.45,1.27,45.61,11.33,13.21,21.15,0.27,0.72,8.11,0.94,50.78,11.06,8.32,20.53,0.25,0.01,7.06,0.96,49.01,10.86,10.96,20.86,0.27,0.03,8.59,0.99,48.33,10.97,10.11,20.71,0.27,0.03,7.80,0.93,48.79,10.96,10.50,20.75,0.27,0.00,7.97,1.07,47.77,11.11,10.58,21.16,0.29,0.05,7.33,0.92,47.15,11.28,13.41,19.29,0.29,0.34
67033,5.28,6.88,68.30,9.34,5.61,3.11,0.95,0.53,5.52,7.89,63.23,9.90,7.99,4.15,1.06,0.25,6.35,7.89,63.59,9.53,7.47,4.00,1.09,0.08,6.13,7.72,63.93,9.59,7.35,4.07,1.10,0.11,6.84,7.76,63.10,9.73,7.37,4.05,1.04,0.11,6.24,7.71,63.09,9.44,8.04,4.31,1.09,0.08,5.89,8.00,63.30,10.14,6.93,4.52,1.12,0.11,5.84,7.58,63.02,10.93,7.39,3.99,1.12,0.14
68001,4.29,0.58,73.64,0.04,15.57,5.29,0.51,0.08,4.84,0.55,64.98,0.01,20.86,8.08,0.64,0.03,5.67,0.14,64.65,0.00,20.77,8.13,0.64,0.00,5.32,0.15,65.97,0.00,20.17,7.75,0.65,0.00,5.27,0.05,67.54,0.03,18.44,7.96,0.70,0.00,5.58,0.04,64.85,0.00,20.84,8.07,0.62,0.00,5.23,0.02,65.50,0.03,20.08,8.49,0.64,0.00,5.05,0.05,66.69,0.03,20.27,7.25,0.62,0.04
68003,6.27,0.18,69.14,4.13,11.24,8.45,0.48,0.11,6.26,0.39,64.60,4.83,11.79,11.51,0.55,0.09,6.86,0.41,64.36,3.33,12.79,11.67,0.58,0.00,6.16,0.32,65.11,3.28,13.19,11.37,0.56,0.01,6.37,0.40,67.80,2.47,9.76,12.48,0.71,0.01,6.21,0.39,67.07,1.75,12.70,11.36,0.52,0.01,5.51,0.48,68.72,2.20,10.84,11.70,0.55,0.00,5.59,0.37,67.88,2.95,11.58,10.69,0.54,0.41
68004,4.23,0.06,54.40,0.10,23.68,17.21,0.27,0.05,5.09,0.04,50.16,0.00,21.29,22.81,0.54,0.06,5.70,0.00,50.35,0.00,21.12,22.26,0.57,0.00,5.24,0.00,51.20,0.00,21.32,21.75,0.49,0.00,5.24,0.02,54.10,0.00,17.88,22.22,0.54,0.00,5.40,0.00,51.28,0.00,21.00,21.83,0.49,0.00,5.01,0.00,50.92,0.01,20.04,23.52,0.50,0.00,4.46,0.00,50.65,0.00,22.81,21.58,0.50,0.00
68005,4.27,0.44,78.30,0.03,14.83,1.54,0.59,0.00,4.36,0.50,69.62,0.02,22.11,2.71,0.68,0.00,5.17,0.14,68.63,0.00,22.34,3.04,0.68,0.00,4.86,0.17,70.08,0.00,21.50,2.70,0.69,0.00,4.79,0.00,70.73,0.10,20.99,2.65,0.74,0.00,5.11,0.05,68.37,0.00,22.66,3.11,0.69,0.00,4.93,0.00,68.13,0.07,22.80,3.35,0.71,0.00,4.73,0.09,70.14,0.03,21.87,2.48,0.67,0.00
68020,4.44,1.41,70.65,0.07,19.81,3.48,0.05,0.09,4.75,2.18,59.73,0.00,27.82,5.27,0.04,0.20,6.99,0.96,57.48,0.00,28.70,5.83,0.04,0.00,6.29,0.80,57.16,0.00,30.00,5.65,0.10,0.00,6.89,0.31,56.31,0.00,30.64,5.72,0.12,0.00,6.79,0.05,59.15,0.00,28.35,5.53,0.13,0.00,6.45,0.02,63.76,0.00,24.20,5.44,0.13,0.00,6.02,0.21,65.79,0.03,23.37,4.43,0.14,0.00
69002,9.25,0.66,51.69,9.69,1.88,24.19,1.58,1.06,8.35,1.06,44.77,13.45,1.84,28.26,1.56,0.71,8.85,0.98,37.23,19.94,0.19,30.60,1.34,0.87,7.55,1.16,39.98,19.93,0.20,28.61,1.47,1.10,8.62,1.12,38.46,20.41,0.22,29.03,1.30,0.84,7.32,1.31,37.61,22.53,0.48,28.75,1.45,0.55,6.81,1.75,37.48,22.28,0.37,29.16,1.52,0.63,6.61,1.29,47.83,13.91,1.73,26.25,1.56,0.81
69007,8.03,0.76,45.14,20.14,1.29,23.12,1.21,0.31,7.31,1.41,40.78,21.62,0.58,26.86,1.22,0.21,8.95,1.40,38.72,22.67,0.49,26.49,1.17,0.11,6.93,1.26,40.60,22.21,0.78,26.82,1.19,0.22,7.80,1.30,39.93,22.64,0.16,26.77,1.19,0.21,6.58,1.31,42.81,21.25,0.55,26.20,1.11,0.18,6.64,1.49,41.93,20.90,0.55,27.10,1.17,0.20,6.30,1.21,45.39,19.76,1.13,24.89,1.15,0.17
69012,8.93,4.74,61.44,0.96,3.60,19.72,0.53,0.07,7.63,4.64,57.88,0.89,2.71,25.70,0.54,0.00,11.64,3.78,56.07,0.18,1.38,26.54,0.41,0.00,7.70,3.99,59.14,0.19,2.05,26.42,0.52,0.00,8.65,4.03,59.18,0.16,1.17,26.37,0.45,0.00,8.30,4.34,58.89,0.05,1.74,26.16,0.51,0.00,7.63,4.74,57.96,0.27,1.82,27.08,0.50,0.00,7.19,4.74,60.76,0.49,2.13,24.17,0.50,0.00
69015,8.02,0.44,38.54,46.20,0.28,4.79,1.59,0.13,6.65,1.29,35.33,47.72,0.14,7.05,1.74,0.08,8.31,1.14,33.72,48.17,0.09,6.99,1.52,0.06,6.55,1.02,35.37,47.82,0.17,7.28,1.61,0.19,7.30,0.95,34.20,48.23,0.00,7.32,1.58,0.41,6.04,1.17,36.53,46.86,0.21,7.45,1.55,0.19,6.18,1.40,35.66,46.51,0.38,8.10,1.60,0.17,5.98,1.11,39.33,44.76,0.59,6.50,1.58,0.16
69017,6.26,2.08,72.03,14.31,0.23,3.86,0.76,0.47,6.72,3.39,66.65,15.39,0.07,6.62,0.84,0.33,7.93,3.66,65.63,14.97,0.01,6.71,0.75,0.34,6.21,3.27,67.98,14.60,0.02,6.68,0.80,0.44,6.45,3.56,67.93,14.14,0.00,6.71,0.78,0.44,5.50,3.37,70.12,12.83,0.15,6.85,0.69,0.49,5.68,3.75,68.13,13.51,0.29,7.44,0.79,0.41,5.22,2.88,69.56,14.81,0.37,6.16,0.69,0.31
69023,6.61,0.02,50.61,12.62,2.15,25.13,1.59,1.26,5.83,0.33,42.30,17.87,2.21,28.92,1.69,0.85,6.13,0.21,34.76,26.02,0.03,30.04,1.55,1.26,4.64,0.42,37.19,25.21,0.07,29.51,1.58,1.38,5.94,0.25,35.13,26.24,0.06,29.86,1.54,0.99,4.59,0.62,32.73,29.67,0.37,29.75,1.44,0.84,4.97,0.66,32.63,28.66,0.27,30.40,1.56,0.85,4.48,0.62,46.47,16.72,2.08,26.93,1.60,1.11
69027,9.50,0.26,37.89,24.80,1.24,24.35,1.37,0.60,8.21,0.61,29.34,30.27,0.45,29.26,1.40,0.46,10.28,0.43,24.99,34.03,0.40,28.54,1.34,0.00,7.32,0.45,26.79,34.07,0.83,28.97,1.35,0.23,9.28,0.29,24.83,35.57,0.01,28.65,1.39,0.00,7.33,0.34,29.54,32.97,0.24,28.31,1.27,0.01,7.24,0.47,29.82,30.84,0.49,29.53,1.36,0.25,6.48,0.55,37.95,25.59,1.33,26.55,1.32,0.23
69030,5.53,0.19,13.57,0.69,47.67,30.33,0.61,1.41,8.26,0.21,16.10,0.00,40.73,33.87,0.67,0.15,10.50,0.07,12.34,0.00,41.44,35.05,0.59,0.00,9.44,0.07,14.02,0.00,41.23,34.62,0.61,0.00,10.60,0.02,6.46,0.00,46.69,35.66,0.56,0.00,7.52,0.00,20.60,0.00,37.03,34.22,0.63,0.00,6.84,0.00,22.30,0.00,36.25,33.95,0.66,0.00,9.71,0.02,18.74,0.06,37.71,33.05,0.67,0.02
69032,5.82,0.29,17.12,1.51,28.64,46.20,0.41,0.01,7.35,0.29,16.33,0.02,22.45,53.16,0.39,0.00,8.43,0.03,17.56,0.00,20.37,53.24,0.36,0.00,8.11,0.07,15.26,0.00,21.95,54.11,0.50,0.00,10.54,0.03,12.92,0.00,22.31,53.83,0.37,0.00,7.34,0.01,21.05,0.00,18.69,52.53,0.39,0.00,7.17,0.00,22.25,1.27,16.95,51.97,0.39,0.00,8.45,0.03,21.39,1.28,16.58,51.87,0.41,0.00
69043,9.50,0.02,27.43,0.00,3.71,58.25,0.83,0.26,10.30,0.00,22.67,0.00,2.51,63.75,0.75,0.03,11.14,0.00,22.72,0.09,0.21,65.37,0.47,0.00,8.54,0.03,25.58,0.00,0.29,64.85,0.72,0.00,10.82,0.00,21.53,0.00,0.44,66.65,0.55,0.00,9.89,0.03,24.92,0.29,0.53,64.04,0.30,0.00,10.60,0.03,22.35,0.52,0.74,65.01,0.75,0.00,9.66,0.03,26.58,0.00,3.32,59.63,0.78,0.00
70002,11.33,0.09,32.45,3.19,25.02,24.71,1.98,1.23,12.40,0.37,33.21,3.24,19.50,28.82,2.13,0.32,13.27,0.41,33.13,2.24,19.91,28.95,2.04,0.05,13.12,0.39,32.90,3.82,18.87,28.62,2.09,0.19,13.18,0.38,31.99,4.75,18.22,29.28,2.03,0.18,13.19,0.55,35.95,2.97,16.03,29.16,2.01,0.13,12.86,0.59,34.18,2.65,18.93,28.53,2.05,0.21,13.22,0.47,35.50,4.05,17.03,27.11,2.01,0.60
7001,0.02,4.96,16.98,75.65,0.00,0.00,0.25,2.13,0.43,6.94,24.30,59.39,0.01,0.06,0.30,8.56,0.34,7.39,20.78,63.52,0.00,0.00,0.02,7.95,0.78,6.33,18.83,64.90,0.00,0.07,0.25,8.84,0.82,6.54,18.09,66.37,0.02,0.06,0.25,7.85,1.30,6.06,12.67,69.48,0.00,0.09,0.23,10.17,1.15,6.90,11.41,75.93,0.00,0.12,0.30,4.20,0.96,5.74,13.24,79.20,0.07,0.11,0.31,0.39
7002,2.05,7.42,13.50,75.02,0.26,0.01,0.60,1.13,2.28,10.68,17.03,64.35,0.41,0.06,0.64,4.55,3.08,10.74,19.72,61.87,0.26,0.02,0.08,4.23,3.16,10.23,14.24,66.80,0.25,0.07,0.55,4.70,2.91,10.57,13.84,67.54,0.26,0.06,0.64,4.17,3.63,10.15,11.64,68.24,0.33,0.10,0.52,5.41,3.32,10.38,9.43,73.46,0.35,0.14,0.70,2.23,3.11,9.71,11.56,74.03,0.54,0.12,0.72,0.21
7003,6.95,28.21,25.29,29.16,9.93,0.12,0.21,0.13,6.03,37.94,23.59,23.19,8.61,0.38,0.27,0.00,8.74,39.00,35.15,10.79,5.49,0.59,0.24,0.00,9.27,37.36,23.89,21.41,7.43,0.46,0.18,0.00,10.20,37.54,23.42,20.87,7.33,0.46,0.18,0.00,12.26,36.28,22.31,19.89,8.70,0.56,0.01,0.00,12.17,34.89,20.04,22.45,9.37,0.84,0.25,0.00,10.75,35.59,23.90,19.72,9.20,0.59,0.25,0.00
7005,1.65,6.59,9.19,80.80,0.06,0.00,1.71,0.00,1.56,9.18,8.61,78.81,0.06,0.01,1.77,0.00,2.00,11.87,23.11,62.77,0.00,0.01,0.23,0.00,2.07,9.78,9.22,77.18,0.00,0.02,1.74,0.00,1.92,10.13,9.39,76.79,0.00,0.02,1.75,0.00,1.81,11.28,12.72,72.48,0.00,0.05,1.66,0.00,2.03,9.84,6.85,79.41,0.07,0.07,1.74,0.00,1.65,10.15,11.25,74.89,0.28,0.05,1.73,0.00
7006,0.65,48.73,2.27,48.09,0.00,0.00,0.25,0.00,0.39,56.49,1.93,40.90,0.00,0.00,0.29,0.00,0.18,57.26,6.87,35.06,0.00,0.00,0.63,0.00,0.48,56.41,1.69,41.13,0.00,0.00,0.29,0.00,0.50,56.64,1.99,40.59,0.00,0.00,0.29,0.00,0.42,56.98,1.64,40.90,0.00,0.00,0.06,0.00,0.48,56.65,1.54,41.04,0.00,0.00,0.29,0.00,0.45,56.03,1.88,41.35,0.00,0.00,0.29,0.00
71001,5.25,1.75,71.86,14.26,0.66,4.96,0.53,0.73,4.95,2.70,68.37,14.69,1.21,6.79,0.61,0.68,5.80,2.89,64.60,17.97,0.50,7.08,0.56,0.60,5.01,2.77,66.19,17.29,0.53,7.13,0.58,0.50,5.46,2.87,66.70,16.41,0.42,6.91,0.53,0.69,4.82,2.93,65.38,17.97,0.57,7.21,0.55,0.57,4.69,3.12,65.35,17.87,0.49,7.28,0.59,0.61,4.14,2.88,69.78,14.19,1.50,6.43,0.62,0.46
71004,6.02,0.45,65.19,12.13,1.24,13.67,0.77,0.53,6.88,0.93,60.07,12.51,0.97,17.51,0.80,0.33,8.58,1.13,50.82,20.30,0.05,18.09,0.70,0.33,6.61,0.97,54.01,19.25,0.14,18.11,0.74,0.16,7.79,1.12,54.49,17.56,0.06,17.74,0.67,0.57,6.26,1.29,54.00,19.83,0.16,17.77,0.61,0.07,5.53,1.82,55.00,18.80,0.15,17.76,0.75,0.19,5.36,1.20,63.68,11.33,1.21,16.08,0.74,0.40
71006,3.33,1.69,77.60,13.65,0.52,1.74,0.02,1.46,3.04,2.00,76.98,12.82,1.04,2.57,0.06,1.50,3.41,2.13,74.68,15.04,0.54,2.86,0.06,1.29,3.10,2.08,74.74,15.30,0.43,3.08,0.09,1.18,3.38,2.21,75.76,14.14,0.32,2.82,0.04,1.33,3.06,2.11,72.82,16.83,0.46,3.23,0.08,1.42,3.36,2.27,73.69,15.59,0.26,3.33,0.09,1.41,2.59,2.13,77.09,12.75,1.81,2.62,0.12,0.88
71008,5.20,3.38,66.48,23.93,0.11,0.30,0.55,0.05,4.34,6.31,61.06,26.87,0.14,0.63,0.60,0.03,4.63,6.68,59.60,27.80,0.11,0.64,0.56,0.00,4.41,6.46,62.13,25.67,0.21,0.60,0.51,0.00,4.48,6.57,61.90,25.87,0.07,0.55,0.49,0.07,3.84,6.72,62.56,25.44,0.08,0.79,0.56,0.00,3.96,6.64,59.40,28.33,0.19,0.86,0.58,0.03,3.45,6.56,62.29,26.06,0.31,0.65,0.68,0.00
71014,11.69,0.07,59.45,5.94,0.99,20.14,0.66,1.07,9.07,0.55,52.03,7.02,3.59,26.99,0.66,0.08,10.12,0.66,50.45,9.29,1.61,27.23,0.55,0.08,9.96,0.64,51.22,9.17,2.40,26.01,0.58,0.01,9.45,0.86,50.94,9.26,1.39,27.65,0.43,0.02,9.99,1.55,51.50,7.42,1.72,27.22,0.58,0.01,8.66,1.79,50.81,8.09,2.98,27.07,0.59,0.00,8.67,1.52,51.81,8.49,3.75,25.18,0.58,0.00
72002,5.45,0.24,69.55,19.17,2.44,2.51,0.49,0.16,5.19,0.75,64.86,18.42,5.71,4.47,0.59,0.01,5.68,0.96,62.68,19.85,5.73,4.54,0.54,0.00,5.61,0.86,63.24,18.13,7.26,4.35,0.56,0.00,5.56,0.57,65.68,18.56,4.70,4.39,0.53,0.00,5.66,0.90,63.54,16.71,7.99,4.66,0.53,0.00,5.61,0.81,60.86,18.42,8.96,4.78,0.55,0.00,4.89,0.68,65.30,18.98,5.30,4.30,0.55,0.00
72004,3.41,1.24,78.94,13.77,0.54,0.56,0.14,1.40,3.18,1.57,80.75,11.46,1.08,0.79,0.13,1.03,3.28,1.64,82.22,10.28,0.52,0.95,0.16,0.94,3.75,1.47,81.65,10.66,0.38,0.95,0.18,0.97,3.70,1.55,81.70,10.54,0.32,0.90,0.15,1.14,3.34,1.52,83.98,8.54,0.59,1.07,0.17,0.80,3.26,1.74,80.69,11.24,0.61,1.19,0.18,1.10,2.95,1.48,79.92,13.12,1.05,0.83,0.19,0.47
72005,1.55,0.78,90.73,5.14,0.48,0.26,0.03,1.04,1.49,1.54,89.96,5.48,0.36,0.55,0.05,0.56,1.85,1.15,92.97,2.52,0.09,0.84,0.03,0.56,2.29,1.03,92.42,2.80,0.07,0.75,0.04,0.59,2.34,1.24,90.45,4.46,0.08,0.77,0.03,0.62,1.77,0.83,93.85,1.87,0.22,0.82,0.03,0.59,1.50,1.46,86.70,8.07,0.35,1.01,0.04,0.86,1.33,1.13,84.56,10.80,1.42,0.54,0.07,0.14
72007,8.48,1.13,81.28,8.21,0.79,0.10,0.00,0.00,8.13,2.44,78.85,8.13,1.87,0.52,0.06,0.00,7.82,3.24,76.13,9.62,2.27,0.88,0.03,0.00,7.71,2.99,77.13,9.45,1.82,0.81,0.09,0.00,7.88,2.40,78.19,9.97,0.71,0.82,0.03,0.00,7.47,3.34,76.45,9.70,1.98,1.03,0.03,0.00,8.37,2.87,75.31,10.35,1.93,1.09,0.09,0.00,7.01,2.45,77.71,9.62,2.65,0.53,0.03,0.00
72009,3.36,0.92,68.76,21.73,0.44,0.68,0.04,4.06,3.16,1.02,72.77,16.65,1.77,1.06,0.03,3.55,3.12,1.27,71.57,18.54,0.55,1.15,0.01,3.78,3.41,1.02,71.75,18.20,0.19,1.18,0.04,4.22,3.09,1.29,76.20,13.98,0.11,1.04,0.01,4.29,2.79,1.48,71.74,18.09,0.35,1.31,0.04,4.20,2.98,1.49,70.87,18.30,0.34,1.44,0.04,4.55,2.83,1.34,75.22,16.72,1.10,1.08,0.04,1.67
72014,8.59,0.41,75.61,11.80,1.41,1.33,0.86,0.00,8.48,0.47,74.73,10.47,2.02,2.88,0.95,0.00,10.16,0.44,70.68,13.12,1.36,3.32,0.92,0.00,9.61,0.00,73.80,11.32,1.35,2.98,0.92,0.00,10.38,0.00,71.18,12.71,1.37,3.43,0.92,0.00,10.28,0.03,73.27,10.98,1.27,3.25,0.92,0.00,9.78,0.09,72.02,12.34,1.49,3.41,0.88,0.00,8.57,0.07,73.21,12.01,2.41,2.79,0.94,0.00
72015,1.03,1.21,89.17,6.58,0.49,0.37,0.04,1.11,0.89,1.69,88.56,6.94,0.27,0.71,0.06,0.87,1.41,1.19,91.86,3.62,0.02,0.99,0.05,0.87,1.79,1.06,91.47,3.77,0.07,0.88,0.04,0.92,1.72,1.37,88.36,6.59,0.05,0.89,0.05,0.97,1.14,0.94,93.19,2.69,0.01,1.06,0.05,0.92,0.88,1.71,82.98,11.47,0.42,1.15,0.05,1.34,0.88,1.48,80.92,14.17,1.51,0.77,0.05,0.22
73005,4.18,0.16,86.15,4.42,0.86,3.56,0.27,0.39,4.74,0.84,83.99,4.53,0.84,4.60,0.31,0.15,4.66,0.76,86.78,2.79,0.33,4.30,0.33,0.06,5.35,0.56,86.99,2.36,0.17,4.26,0.25,0.07,5.72,0.64,85.90,2.84,0.17,4.38,0.27,0.08,4.47,0.59,88.63,0.92,0.34,4.73,0.32,0.00,4.46,0.88,87.15,1.73,0.43,4.90,0.35,0.11,4.03,0.64,86.01,3.52,0.92,4.38,0.36,0.14
73009,4.35,0.15,79.25,15.59,0.28,0.31,0.01,0.06,4.47,0.19,80.03,14.99,0.01,0.31,0.01,0.00,4.63,0.14,85.79,9.12,0.00,0.32,0.00,0.00,5.40,0.08,85.63,8.66,0.01,0.21,0.01,0.00,5.48,0.17,84.10,9.89,0.00,0.34,0.01,0.00,4.21,0.13,92.20,3.06,0.00,0.40,0.00,0.00,4.13,0.27,91.72,2.95,0.00,0.73,0.01,0.18,4.40,0.21,87.33,7.70,0.06,0.28,0.01,0.00
73010,19.87,3.82,64.25,2.22,0.30,1.91,7.23,0.41,18.46,5.52,63.85,1.56,0.26,2.82,7.25,0.27,20.37,4.44,63.91,0.57,0.38,2.91,7.20,0.22,21.16,4.43,63.39,0.49,0.24,2.85,7.20,0.24,22.00,4.50,62.79,0.25,0.08,2.95,7.19,0.24,19.82,3.93,65.16,0.42,0.41,3.05,7.19,0.01,19.27,3.83,64.97,0.67,0.31,3.63,7.22,0.09,18.07,3.59,64.75,1.36,1.87,2.96,7.22,0.17
73011,2.93,0.17,94.34,0.74,1.10,0.30,0.13,0.29,3.60,1.54,91.75,0.73,1.28,0.93,0.16,0.00,2.82,1.83,94.35,0.24,0.15,0.47,0.15,0.00,3.59,1.55,94.16,0.07,0.04,0.43,0.16,0.00,3.68,1.51,93.84,0.28,0.05,0.53,0.11,0.00,2.69,1.51,94.40,0.35,0.08,0.80,0.16,0.00,2.49,2.11,93.06,1.19,0.05,0.93,0.16,0.00,2.21,1.81,91.89,3.03,0.30,0.60,0.16,0.00
73014,13.97,0.40,80.06,3.56,0.28,0.43,0.83,0.48,12.73,0.77,81.78,2.18,0.02,0.63,0.84,1.06,15.37,0.24,78.91,1.99,0.73,1.03,0.79,0.95,16.08,0.08,79.48,1.40,0.18,0.91,0.81,1.05,16.61,0.32,79.33,0.74,0.00,1.17,0.81,1.02,14.42,0.11,81.91,1.43,0.12,1.15,0.81,0.04,13.00,0.08,82.21,1.46,0.48,1.73,0.83,0.22,11.77,0.15,77.77,3.02,4.76,1.10,0.83,0.61
73015,9.78,1.84,83.24,1.91,2.19,0.60,0.22,0.22,10.39,1.31,80.11,0.77,5.96,1.13,0.28,0.04,11.83,1.36,83.27,0.00,1.35,1.91,0.24,0.04,13.33,0.36,83.36,0.00,0.93,1.59,0.27,0.17,14.32,0.50,82.37,0.00,1.00,1.54,0.19,0.08,13.57,0.70,81.62,0.01,2.05,1.79,0.24,0.03,13.62,0.37,81.92,0.01,1.91,1.93,0.24,0.00,12.04,0.34,84.07,0.09,2.07,1.10,0.24,0.04
